"Dataset" "Metric" "Correlation" "Pvalue"
"GSE124648" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0373223204816856" "0.729922450920644"
"GSE126153" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.186980399940961" "0.722797973604616"
"GSE128190" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.196025724372309" "0.641758851445068"
"GSE128958" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.601682495258701" "0.114551919494044"
"GSE136031" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.123466841797539" "0.403120645451534"
"GSE136287" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.348017426007566" "0.157006829021129"
"GSE1378" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.248868605597897" "0.0551790478626515"
"GSE140494" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.157869662122477" "0.135031563231094"
"GSE147271" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.221458823750586" "0.0252921058136798"
"GSE148186" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.424901308761108" "0.10088585604851"
"GSE148843" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0548491640889295" "0.688053132648888"
"GSE151635" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0523531138016267" "0.871631932061635"
"GSE155570" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.742305007538981" "6.33747972196411e-08"
"GSE157284" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.619238570884419" "5.5922720344921e-10"
"GSE158309" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.209215635132222" "5.8960291027558e-06"
"GSE159661" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0388131429397101" "0.904674877275576"
"GSE17705" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.348855358130101" "5.92207996366646e-10"
"GSE178748" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0191008240978521" "0.94613213518017"
"GSE183694" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.579208068042193" "0.0484348984651624"
"GSE190596" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.504066991853006" "0.3079370731173"
"GSE23655" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.349619243708629" "0.130782184012129"
"GSE24202" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.412433793152971" "0.0631727658429202"
"GSE26459" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.416879350180616" "0.042704334361111"
"GSE26541" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.590365533828358" "0.217332181019617"
"GSE27473" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.957169873342601" "0.00271234540912652"
"GSE28448" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.482918678516465" "0.132419856618418"
"GSE32150" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.187436194467613" "0.604087059132988"
"GSE32727" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.600118184571528" "0.0391141059547821"
"GSE33146" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.989332918922648" "0.000170073042522544"
"GSE36081" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.98319925235941" "0.000421026549388974"
"GSE40057" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.46408001007156" "0.128563199719693"
"GSE40690" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0459290340066278" "0.847526005226674"
"GSE43495" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.693148138456126" "0.00416777800099233"
"GSE46834" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.815416482955705" "0.0136261773641623"
"GSE49005" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.508136935579823" "0.0916554636201328"
"GSE52262" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.218516819816845" "0.273508278507903"
"GSE52327" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.255877984520262" "0.338798441554542"
"GSE54133" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0562423506196683" "0.748282878513935"
"GSE54505" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.716552107278855" "0.109127576208896"
"GSE55470" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.228604302903391" "0.062784390101701"
"GSE55715" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0377756709047648" "0.929237970622071"
"GSE62931" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0862425133996176" "0.393563137404419"
"GSE6532" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-2.16686293159634e-05" "0.999841070815674"
"GSE66527" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.115291188921635" "0.529782264887212"
"GSE67916" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0356149691827975" "0.888425014112421"
"GSE69363" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0660971818585159" "0.822368893472245"
"GSE70279" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0458771289333464" "0.737061930922983"
"GSE72480" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.721335127166123" "0.105661430494881"
"GSE74377" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.147010324999317" "0.586918141120558"
"GSE77107" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.655652000491961" "0.109835854613139"
"GSE77408" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.695765879396216" "0.0119787983259872"
"GSE81929" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.448572295141837" "0.372271766361787"
"GSE85857" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.319124294956253" "0.537563417027605"
"GSE86024" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.500543659256191" "0.140612109915841"
"GSE86301" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.524691168323948" "0.285187202512673"
"GSE89152" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.760974753712522" "0.0172428441625691"
"GSE90605" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0123014221305938" "0.976937160290173"
"GSE9195" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.118625214935977" "0.304166373110308"
"GSE92333" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.284338100218324" "0.425904720806273"
"GSE95165" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.181714663735264" "0.571923955122553"
"GSE96033" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.142538640779553" "0.57260490365883"
"GSE97726" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.717995805122763" "8.23935186402858e-07"
"GSE98208" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.441583414987047" "0.130878593350451"
"GSE98596" "basal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.78907187881947" "0.0620438414974729"
