"Dataset" "Metric" "Correlation" "Pvalue"
"GSE136031" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.747200891903711" "1.06069444428983e-09"
"GSE136287" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.00659783675366279" "0.979271109697988"
"GSE1378" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0446655753477873" "0.734708229086581"
"GSE140494" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.203237746112214" "0.053337264764831"
"GSE147271" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.212291544022521" "0.0321858157101201"
"GSE148186" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.584310083403378" "0.0174595195961818"
"GSE148843" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.265845788901412" "0.0476662789939872"
"GSE151635" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.831765031471936" "0.000794342825287242"
"GSE155570" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.668720106094614" "3.26967083110591e-06"
"GSE157284" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.194368902271325" "0.0801538638299434"
"GSE158309" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0805318030098701" "0.0841312002519713"
"GSE159661" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.858105756294077" "0.000355224534404333"
"GSE17705" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.11854464036996" "0.0408535235950575"
"GSE178748" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0672259894666607" "0.811845745272803"
"GSE183694" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.624380887470144" "0.0299870229530526"
"GSE190596" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.87754906843438" "0.0215733172068645"
"GSE23655" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.794000449970682" "2.92193435903045e-05"
"GSE24202" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.667623705589109" "0.000943630709311209"
"GSE26459" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.502889973798945" "0.0122547340769734"
"GSE26541" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.584690217062398" "0.222906547902506"
"GSE27473" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.999745401538495" "9.72223133167252e-08"
"GSE28448" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0412118521489395" "0.904240057460523"
"GSE32150" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.2718109635998" "0.447429228712105"
"GSE32727" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.908439790228904" "4.33841834175426e-05"
"GSE33146" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.909225115829308" "0.0119861232588525"
"GSE36081" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.258293343318524" "0.621176063493283"
"GSE40057" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.951912070350489" "1.86767594689306e-06"
"GSE40690" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.517201505232272" "0.0195259156967275"
"GSE43495" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.838965800882017" "9.24827313009101e-05"
"GSE46834" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.430370744184696" "0.287159267841437"
"GSE49005" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.704896750676337" "0.0104637532175891"
"GSE52262" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.628221497533046" "0.000450236575889845"
"GSE52327" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.129366441991043" "0.633002441991204"
"GSE54133" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.439271174141674" "0.00828819546384671"
"GSE54505" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0916217303505197" "0.862951965681822"
"GSE55470" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.611780549996367" "3.79683784834503e-08"
"GSE55715" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.0667437113276103" "0.875226700506055"
"GSE62931" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.158576029916987" "0.115069185992032"
"GSE6532" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0982981395414041" "0.365042250393634"
"GSE66527" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.631163600780251" "0.000107393330979287"
"GSE67916" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.603574848607763" "0.00799694676017657"
"GSE69363" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.0538187613704643" "0.85501179571881"
"GSE70279" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.34956702030897" "0.00827099060083318"
"GSE72480" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.168055865406215" "0.750289383795081"
"GSE74377" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.431971408560759" "0.0947446954284673"
"GSE77107" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.737874529866692" "0.0583242174574594"
"GSE77408" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.760434769913715" "0.00408900245224266"
"GSE81929" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.340284496428903" "0.509274628327422"
"GSE85857" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.317592725763506" "0.539627928642215"
"GSE86024" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.52117259887479" "0.122397229111651"
"GSE86301" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.829524914831732" "0.0411154794440242"
"GSE89152" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.250726151061368" "0.515231279489153"
"GSE90605" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.187033630885464" "0.657404528619023"
"GSE9195" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.221764132264556" "0.0525802131447781"
"GSE92333" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.785698322614093" "0.00705987773434083"
"GSE95165" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.280223343248148" "0.377675522516969"
"GSE96033" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.493156667835228" "0.0375628142703838"
"GSE97726" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.203787343130479" "0.233209602636953"
"GSE98208" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "0.722602213425544" "0.00526791288880833"
"GSE98596" "luminal_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION" "-0.85209288505959" "0.0311969258915771"
